name,created_at,closed_at,lifespan,pr_id,merged_at,merged
google/closure-compiler,2016-02-17 19:46:16 UTC,2016-02-18 06:58:24 UTC,672,1558,"""2016-02-18T06:58:24Z""",true
google/closure-compiler,2016-02-15 10:49:07 UTC,2016-02-18 07:04:12 UTC,4095,1547,"""2016-02-18T07:04:12Z""",true
google/closure-compiler,2016-02-18 03:05:40 UTC,2016-02-18 20:07:17 UTC,1022,1559,"""2016-02-18T20:07:17Z""",true
google/closure-compiler,2016-02-13 07:00:03 UTC,2016-02-18 20:44:02 UTC,8024,1536,"""2016-02-18T20:44:02Z""",true
google/closure-compiler,2016-02-13 05:55:44 UTC,2016-02-18 20:45:23 UTC,8090,1535,"""2016-02-18T20:45:23Z""",true
google/closure-compiler,2016-02-18 18:56:43 UTC,2016-02-18 20:55:31 UTC,119,1562,"""2016-02-18T20:55:31Z""",true
google/closure-compiler,2016-02-10 05:54:40 UTC,2016-02-18 22:25:17 UTC,12511,1511,"""2016-02-18T22:25:17Z""",true
google/closure-compiler,2016-02-19 01:49:04 UTC,2016-02-19 01:51:03 UTC,2,1565,"""2016-02-19T01:51:03Z""",true
google/closure-compiler,2016-02-19 02:48:13 UTC,2016-02-19 02:53:16 UTC,5,1566,"""2016-02-19T02:53:16Z""",true
google/closure-compiler,2016-02-19 03:07:35 UTC,2016-02-19 05:02:40 UTC,115,1568,"""2016-02-19T05:02:40Z""",true
google/closure-compiler,2016-02-19 02:58:25 UTC,2016-02-20 02:42:38 UTC,1424,1567,"""2016-02-20T02:42:38Z""",true
google/closure-compiler,2016-02-19 09:04:23 UTC,2016-02-20 02:43:38 UTC,1059,1571,"""2016-02-20T02:43:38Z""",true
google/closure-compiler,2015-11-23 23:31:41 UTC,2016-02-20 07:49:52 UTC,127218,1266,"""2016-02-20T07:49:52Z""",true
google/closure-compiler,2016-02-20 11:43:06 UTC,2016-02-20 12:06:30 UTC,23,1574,"""2016-02-20T12:06:30Z""",true
google/closure-compiler,2016-02-01 02:23:19 UTC,2016-02-20 14:41:06 UTC,28098,1476,"""2016-02-20T14:41:06Z""",true
google/closure-compiler,2016-02-21 01:11:12 UTC,2016-02-21 16:19:02 UTC,908,1576,"""2016-02-21T16:19:02Z""",true
google/closure-compiler,2016-02-22 02:38:19 UTC,2016-02-22 05:18:15 UTC,160,1580,"""2016-02-22T05:18:15Z""",true
google/closure-compiler,2016-03-02 06:06:17 UTC,2016-03-02 06:10:02 UTC,4,1604,"""2016-03-02T06:10:02Z""",true
google/closure-compiler,2016-03-11 22:25:37 UTC,2016-03-12 22:19:31 UTC,1434,1642,"""2016-03-12T22:19:31Z""",true
google/closure-compiler,2015-12-03 21:57:23 UTC,2016-03-13 06:41:07 UTC,144524,1281,"""2016-03-13T06:41:07Z""",true
google/closure-compiler,2016-03-21 19:32:25 UTC,2016-03-21 19:38:48 UTC,6,1679,"""2016-03-21T19:38:48Z""",true
google/closure-compiler,2016-03-30 23:50:57 UTC,2016-04-01 19:45:33 UTC,2635,1699,"""2016-04-01T19:45:33Z""",true
google/closure-compiler,2016-04-01 01:56:21 UTC,2016-04-01 21:32:01 UTC,1176,1701,"""2016-04-01T21:32:01Z""",true
google/closure-compiler,2016-04-20 15:39:33 UTC,2016-04-20 15:59:10 UTC,20,1744,"""2016-04-20T15:59:10Z""",true
google/closure-compiler,2016-05-13 09:09:06 UTC,2016-05-19 16:31:56 UTC,9082,1792,"""2016-05-19T16:31:56Z""",true
google/closure-compiler,2016-09-21 16:27:01 UTC,2016-09-21 17:51:25 UTC,84,2025,"""2016-09-21T17:51:25Z""",true
google/closure-compiler,2017-04-03 12:29:08 UTC,2017-04-04 23:45:07 UTC,2116,2400,"""2017-04-04T23:45:07Z""",true
