name,month,count,lifespan
ChrisRM/material-theme-jetbrains,2017-03-01T00:00:00,1,53.0
ChrisRM/material-theme-jetbrains,2017-04-01T00:00:00,1,702.0
ChrisRM/material-theme-jetbrains,2017-06-01T00:00:00,1,264.0
ChrisRM/material-theme-jetbrains,2017-07-01T00:00:00,3,3517.0
ChrisRM/material-theme-jetbrains,2017-09-01T00:00:00,2,4047.5
ChrisRM/material-theme-jetbrains,2017-10-01T00:00:00,2,4080.0
ChrisRM/material-theme-jetbrains,2017-11-01T00:00:00,1,469.0
ChrisRM/material-theme-jetbrains,2018-01-01T00:00:00,1,1.0
Clans/FloatingActionButton,2017-07-01T00:00:00,2,0.5
Cleveroad/SlidingTutorial-Android,2017-03-01T00:00:00,2,112.0
Cleveroad/SlidingTutorial-Android,2017-04-01T00:00:00,1,222.0
Curzibn/Luban,2016-08-01T00:00:00,5,422762.0
Curzibn/Luban,2016-09-01T00:00:00,1,306081.0
Curzibn/Luban,2017-03-01T00:00:00,2,42641.5
Curzibn/Luban,2017-04-01T00:00:00,2,5699.0
Curzibn/Luban,2017-05-01T00:00:00,2,47361.5
Curzibn/Luban,2017-06-01T00:00:00,3,2693.0
Curzibn/Luban,2017-08-01T00:00:00,1,23135.0
Curzibn/Luban,2017-09-01T00:00:00,1,178.0
CymChad/BaseRecyclerViewAdapterHelper,2016-12-01T00:00:00,2,212073.0
CymChad/BaseRecyclerViewAdapterHelper,2017-01-01T00:00:00,8,315.75
CymChad/BaseRecyclerViewAdapterHelper,2017-02-01T00:00:00,3,4850.0
CymChad/BaseRecyclerViewAdapterHelper,2017-03-01T00:00:00,14,647.85714285714289
CymChad/BaseRecyclerViewAdapterHelper,2017-04-01T00:00:00,17,897.29411764705878
CymChad/BaseRecyclerViewAdapterHelper,2017-05-01T00:00:00,5,37759.2
CymChad/BaseRecyclerViewAdapterHelper,2017-06-01T00:00:00,5,4126.6
CymChad/BaseRecyclerViewAdapterHelper,2017-07-01T00:00:00,6,318.83333333333337
CymChad/BaseRecyclerViewAdapterHelper,2017-08-01T00:00:00,6,7093.0
CymChad/BaseRecyclerViewAdapterHelper,2017-09-01T00:00:00,3,19801.0
CymChad/BaseRecyclerViewAdapterHelper,2017-10-01T00:00:00,10,6270.8
CymChad/BaseRecyclerViewAdapterHelper,2017-11-01T00:00:00,4,424.75
CymChad/BaseRecyclerViewAdapterHelper,2017-12-01T00:00:00,1,42.0
Devlight/InfiniteCycleViewPager,2016-11-01T00:00:00,1,396225.0
Devlight/InfiniteCycleViewPager,2017-05-01T00:00:00,1,14884.0
Devlight/InfiniteCycleViewPager,2017-08-01T00:00:00,1,36.0
Devlight/NavigationTabBar,2017-04-01T00:00:00,1,68193.0
Devlight/NavigationTabBar,2017-06-01T00:00:00,1,8.0
Devlight/NavigationTabStrip,2017-06-01T00:00:00,1,47.0
Dimezis/BlurView,2017-07-01T00:00:00,1,0.0
Dimezis/BlurView,2017-12-01T00:00:00,1,597.0
DrKLO/Telegram,2014-12-01T00:00:00,1,1139693.0
DrKLO/Telegram,2015-01-01T00:00:00,1,1440481.0
DrKLO/Telegram,2015-05-01T00:00:00,1,1241174.0
DrKLO/Telegram,2015-12-01T00:00:00,1,747584.0
DrKLO/Telegram,2016-09-01T00:00:00,1,638037.0
DrKLO/Telegram,2017-04-01T00:00:00,2,27127.5
DrKLO/Telegram,2017-09-01T00:00:00,1,2.0
DroidPluginTeam/DroidPlugin,2017-01-01T00:00:00,2,513.5
DroidPluginTeam/DroidPlugin,2017-06-01T00:00:00,3,10730.666666666668
DroidPluginTeam/DroidPlugin,2017-07-01T00:00:00,1,8736.0
DroidPluginTeam/DroidPlugin,2017-08-01T00:00:00,3,2877.666666666667
DroidPluginTeam/DroidPlugin,2017-09-01T00:00:00,2,2274.5
DroidPluginTeam/DroidPlugin,2017-10-01T00:00:00,1,3074.0
DroidPluginTeam/DroidPlugin,2017-11-01T00:00:00,1,22.0
DylanVann/react-native-fast-image,2017-06-01T00:00:00,1,16398.0
DylanVann/react-native-fast-image,2017-07-01T00:00:00,1,33151.0
DylanVann/react-native-fast-image,2017-08-01T00:00:00,5,91158.8
DylanVann/react-native-fast-image,2017-09-01T00:00:00,2,54384.5
DylanVann/react-native-fast-image,2017-10-01T00:00:00,2,66053.0
DylanVann/react-native-fast-image,2017-11-01T00:00:00,3,76.666666666666671
DylanVann/react-native-fast-image,2017-12-01T00:00:00,2,630.5
EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,2015-01-01T00:00:00,1,1159644.0
EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,2017-02-01T00:00:00,1,655.0
Ereza/CustomActivityOnCrash,2016-10-01T00:00:00,1,341679.0
Ereza/CustomActivityOnCrash,2017-03-01T00:00:00,1,92422.0
Ereza/CustomActivityOnCrash,2017-06-01T00:00:00,1,199646.0
Ereza/CustomActivityOnCrash,2017-08-01T00:00:00,1,830.0
FasterXML/jackson-databind,2015-10-01T00:00:00,1,757211.0
FasterXML/jackson-databind,2016-02-01T00:00:00,1,518890.0
FasterXML/jackson-databind,2016-06-01T00:00:00,1,401099.0
FasterXML/jackson-databind,2016-10-01T00:00:00,1,137545.0
FasterXML/jackson-databind,2017-01-01T00:00:00,1,47.0
FasterXML/jackson-databind,2017-02-01T00:00:00,4,6357.5
FasterXML/jackson-databind,2017-03-01T00:00:00,7,18894.857142857145
FasterXML/jackson-databind,2017-04-01T00:00:00,6,5636.166666666667
FasterXML/jackson-databind,2017-05-01T00:00:00,1,19412.0
FasterXML/jackson-databind,2017-06-01T00:00:00,10,25053.2
FasterXML/jackson-databind,2017-07-01T00:00:00,4,6358.75
FasterXML/jackson-databind,2017-08-01T00:00:00,7,8523.2857142857156
FasterXML/jackson-databind,2017-09-01T00:00:00,3,4416.3333333333339
FasterXML/jackson-databind,2017-10-01T00:00:00,4,2748.5
FasterXML/jackson-databind,2017-11-01T00:00:00,4,8041.0
FasterXML/jackson-databind,2017-12-01T00:00:00,2,200.5
FinalTeam/RxGalleryFinal,2017-06-01T00:00:00,4,22321.25
FinalTeam/RxGalleryFinal,2017-07-01T00:00:00,2,3941.0
FinalTeam/RxGalleryFinal,2017-08-01T00:00:00,4,1223.5
Flipboard/bottomsheet,2016-11-01T00:00:00,1,430551.0
Flipboard/bottomsheet,2017-04-01T00:00:00,1,45001.0
Flipboard/bottomsheet,2017-08-01T00:00:00,2,7274.5
Flipboard/bottomsheet,2017-12-01T00:00:00,1,9876.0
Freeyourgadget/Gadgetbridge,2016-03-01T00:00:00,1,464323.0
Freeyourgadget/Gadgetbridge,2016-12-01T00:00:00,1,34249.0
Freeyourgadget/Gadgetbridge,2017-01-01T00:00:00,13,3358.7692307692305
Freeyourgadget/Gadgetbridge,2017-02-01T00:00:00,11,1331.2727272727273
Freeyourgadget/Gadgetbridge,2017-03-01T00:00:00,15,5018.5333333333338
Freeyourgadget/Gadgetbridge,2017-04-01T00:00:00,14,7977.7142857142853
Freeyourgadget/Gadgetbridge,2017-05-01T00:00:00,6,27311.666666666668
Freeyourgadget/Gadgetbridge,2017-06-01T00:00:00,1,117914.0
Freeyourgadget/Gadgetbridge,2017-07-01T00:00:00,11,1403.5454545454545
Freeyourgadget/Gadgetbridge,2017-08-01T00:00:00,8,9706.125
Freeyourgadget/Gadgetbridge,2017-09-01T00:00:00,18,3741.7777777777778
Freeyourgadget/Gadgetbridge,2017-10-01T00:00:00,7,2646.0
Freeyourgadget/Gadgetbridge,2017-11-01T00:00:00,4,17544.0
Freeyourgadget/Gadgetbridge,2017-12-01T00:00:00,3,11962.0
GcsSloop/AndroidNote,2017-02-01T00:00:00,1,8.0
GcsSloop/AndroidNote,2017-03-01T00:00:00,4,219.25
Graylog2/graylog2-server,2016-08-01T00:00:00,1,533191.0
Graylog2/graylog2-server,2016-12-01T00:00:00,3,65218.666666666664
Graylog2/graylog2-server,2017-01-01T00:00:00,78,1441.0384615384612
Graylog2/graylog2-server,2017-02-01T00:00:00,44,4651.3863636363631
Graylog2/graylog2-server,2017-03-01T00:00:00,57,5933.8421052631575
Graylog2/graylog2-server,2017-04-01T00:00:00,32,13323.75
Graylog2/graylog2-server,2017-05-01T00:00:00,67,5378.7164179104484
Graylog2/graylog2-server,2017-06-01T00:00:00,34,8020.3823529411757
Graylog2/graylog2-server,2017-07-01T00:00:00,30,2498.9333333333334
Graylog2/graylog2-server,2017-08-01T00:00:00,24,8466.1666666666642
Graylog2/graylog2-server,2017-09-01T00:00:00,36,8510.5555555555584
Graylog2/graylog2-server,2017-10-01T00:00:00,35,9929.8571428571431
Graylog2/graylog2-server,2017-11-01T00:00:00,23,4581.5217391304341
Graylog2/graylog2-server,2017-12-01T00:00:00,15,2820.4
GrenderG/Toasty,2017-01-01T00:00:00,1,48.0
GrenderG/Toasty,2017-03-01T00:00:00,3,302.66666666666669
GrenderG/Toasty,2017-07-01T00:00:00,2,237.5
GrenderG/Toasty,2017-09-01T00:00:00,1,13417.0
H07000223/FlycoTabLayout,2017-01-01T00:00:00,1,203129.0
HoraApps/LeafPic,2016-11-01T00:00:00,1,376575.0
HoraApps/LeafPic,2017-03-01T00:00:00,2,66.5
HoraApps/LeafPic,2017-04-01T00:00:00,2,7.0
HoraApps/LeafPic,2017-05-01T00:00:00,1,42239.0
HoraApps/LeafPic,2017-08-01T00:00:00,7,22308.857142857145
HoraApps/LeafPic,2017-09-01T00:00:00,6,19388.5
HoraApps/LeafPic,2017-10-01T00:00:00,13,256.61538461538464
HoraApps/LeafPic,2017-11-01T00:00:00,2,47607.5
HoraApps/LeafPic,2017-12-01T00:00:00,5,2873.4
JackyAndroid/AndroidChromium,2017-04-01T00:00:00,1,11.0
JackyAndroid/AndroidChromium,2017-06-01T00:00:00,2,5.0
JackyAndroid/AndroidChromium,2017-11-01T00:00:00,1,4.0
JakeWharton/ActionBarSherlock,2013-11-01T00:00:00,1,1787297.0
JakeWharton/RxRelay,2017-01-01T00:00:00,1,407.0
JakeWharton/RxRelay,2017-02-01T00:00:00,1,2.0
JakeWharton/RxRelay,2017-09-01T00:00:00,1,1.0
JakeWharton/Telecine,2017-01-01T00:00:00,3,2774.3333333333335
JakeWharton/Telecine,2017-02-01T00:00:00,2,777.0
JakeWharton/Telecine,2017-04-01T00:00:00,1,302.0
JakeWharton/Telecine,2017-05-01T00:00:00,3,38536.0
JakeWharton/Telecine,2017-06-01T00:00:00,1,5383.0
JakeWharton/Telecine,2017-07-01T00:00:00,1,1.0
JakeWharton/Telecine,2017-08-01T00:00:00,6,91.666666666666671
JakeWharton/ThreeTenABP,2017-01-01T00:00:00,4,5741.5
JakeWharton/ViewPagerIndicator,2012-06-01T00:00:00,1,2456516.0
JakeWharton/ViewPagerIndicator,2013-05-01T00:00:00,1,2263929.0
JakeWharton/butterknife,2016-09-01T00:00:00,1,402809.0
JakeWharton/butterknife,2016-10-01T00:00:00,1,178329.0
JakeWharton/butterknife,2016-12-01T00:00:00,1,4282.0
JakeWharton/butterknife,2017-01-01T00:00:00,6,185.49999999999997
JakeWharton/butterknife,2017-02-01T00:00:00,2,103059.5
JakeWharton/butterknife,2017-03-01T00:00:00,3,53665.333333333328
JakeWharton/butterknife,2017-04-01T00:00:00,3,32972.0
JakeWharton/butterknife,2017-05-01T00:00:00,7,12499.0
JakeWharton/butterknife,2017-06-01T00:00:00,6,7190.833333333333
JakeWharton/butterknife,2017-07-01T00:00:00,11,142.18181818181819
JakeWharton/butterknife,2017-08-01T00:00:00,14,6536.0000000000009
JakeWharton/butterknife,2017-09-01T00:00:00,5,2403.4
JakeWharton/butterknife,2017-10-01T00:00:00,11,593.09090909090924
JakeWharton/butterknife,2017-11-01T00:00:00,3,8.3333333333333339
JakeWharton/butterknife,2017-12-01T00:00:00,4,272.75
JakeWharton/timber,2015-05-01T00:00:00,1,876838.0
JakeWharton/timber,2016-12-01T00:00:00,2,28116.0
JakeWharton/timber,2017-01-01T00:00:00,2,857.0
JakeWharton/timber,2017-02-01T00:00:00,1,8.0
JakeWharton/timber,2017-03-01T00:00:00,4,135103.5
JakeWharton/timber,2017-06-01T00:00:00,1,3283.0
JakeWharton/timber,2017-07-01T00:00:00,5,441.2
JakeWharton/timber,2017-08-01T00:00:00,1,5.0
JakeWharton/timber,2017-09-01T00:00:00,7,640.57142857142856
JakeWharton/timber,2017-10-01T00:00:00,13,10137.384615384617
JakeWharton/timber,2017-12-01T00:00:00,4,152.75
JakeWharton/u2020,2014-11-01T00:00:00,1,1412798.0
JakeWharton/u2020,2016-04-01T00:00:00,1,528495.0
JakeWharton/u2020,2016-05-01T00:00:00,1,633730.0
JakeWharton/u2020,2016-06-01T00:00:00,1,418978.0
JakeWharton/u2020,2016-08-01T00:00:00,1,314470.0
JakeWharton/u2020,2016-09-01T00:00:00,1,229218.0
JakeWharton/u2020,2016-12-01T00:00:00,1,26839.0
JakeWharton/u2020,2017-01-01T00:00:00,2,220991.0
JakeWharton/u2020,2017-02-01T00:00:00,2,4702.5
JakeWharton/u2020,2017-03-01T00:00:00,7,25667.285714285717
JakeWharton/u2020,2017-07-01T00:00:00,27,833.74074074074076
JakeWharton/u2020,2017-08-01T00:00:00,6,111.16666666666667
JakeWharton/u2020,2017-09-01T00:00:00,5,105.00000000000001
JakeWharton/u2020,2017-11-01T00:00:00,1,7052.0
JanusGraph/janusgraph,2017-01-01T00:00:00,14,2262.7857142857142
JanusGraph/janusgraph,2017-02-01T00:00:00,32,51114.281250000007
JanusGraph/janusgraph,2017-03-01T00:00:00,18,45582.333333333328
JanusGraph/janusgraph,2017-04-01T00:00:00,33,11296.212121212118
JanusGraph/janusgraph,2017-05-01T00:00:00,24,6154.7500000000009
JanusGraph/janusgraph,2017-06-01T00:00:00,43,8344.06976744186
JanusGraph/janusgraph,2017-07-01T00:00:00,31,22083.225806451614
JanusGraph/janusgraph,2017-08-01T00:00:00,20,17040.75
JanusGraph/janusgraph,2017-09-01T00:00:00,40,5079.1999999999989
JanusGraph/janusgraph,2017-10-01T00:00:00,32,7078.375
JanusGraph/janusgraph,2017-11-01T00:00:00,43,7012.2093023255829
JanusGraph/janusgraph,2017-12-01T00:00:00,23,1933.8260869565217
Jasonchenlijian/FastBle,2017-08-01T00:00:00,1,33.0
Jasonchenlijian/FastBle,2017-11-01T00:00:00,2,0.0
Jasonchenlijian/FastBle,2017-12-01T00:00:00,1,9.0
JeffLi1993/springboot-learning-example,2017-05-01T00:00:00,3,8607.6666666666661
JessYanCoding/ProgressManager,2017-10-01T00:00:00,1,751.0
JesusFreke/smali,2016-06-01T00:00:00,1,468886.0
JesusFreke/smali,2016-11-01T00:00:00,1,146684.0
JesusFreke/smali,2016-12-01T00:00:00,1,225290.0
JesusFreke/smali,2017-03-01T00:00:00,1,445.0
JesusFreke/smali,2017-04-01T00:00:00,3,8924.6666666666679
JesusFreke/smali,2017-05-01T00:00:00,2,10199.5
JesusFreke/smali,2017-06-01T00:00:00,1,243.0
JesusFreke/smali,2017-08-01T00:00:00,1,18049.0
JetBrains/ideavim,2015-01-01T00:00:00,1,1466259.0
JetBrains/ideavim,2015-04-01T00:00:00,1,1334425.0
JetBrains/ideavim,2016-07-01T00:00:00,1,764250.0
JetBrains/ideavim,2017-04-01T00:00:00,1,361400.0
JetBrains/ideavim,2017-05-01T00:00:00,1,0.0
JetBrains/ideavim,2017-11-01T00:00:00,3,51782.666666666664
JetBrains/ideavim,2017-12-01T00:00:00,2,2273.0
JoanZapata/android-pdfview,2015-09-01T00:00:00,1,972744.0
JodaOrg/joda-time,2017-02-01T00:00:00,1,42.0
JodaOrg/joda-time,2017-03-01T00:00:00,1,7639.0
JodaOrg/joda-time,2017-04-01T00:00:00,1,33210.0
JodaOrg/joda-time,2017-05-01T00:00:00,2,370.5
JodaOrg/joda-time,2017-06-01T00:00:00,2,5771.0
JodaOrg/joda-time,2017-07-01T00:00:00,1,90220.0
JodaOrg/joda-time,2017-08-01T00:00:00,2,77164.5
JodaOrg/joda-time,2017-10-01T00:00:00,3,27511.333333333336
JodaOrg/joda-time,2017-11-01T00:00:00,2,12727.5
JodaOrg/joda-time,2017-12-01T00:00:00,1,18384.0
Jude95/EasyRecyclerView,2016-06-01T00:00:00,1,372603.0
Jude95/EasyRecyclerView,2017-02-01T00:00:00,1,5344.0
Jude95/EasyRecyclerView,2017-06-01T00:00:00,1,1334.0
Jude95/EasyRecyclerView,2017-07-01T00:00:00,2,104.5
