name,month,count,lifespan
ChrisRM/material-theme-jetbrains,2016-02-01T00:00:00,1,82.0
ChrisRM/material-theme-jetbrains,2016-03-01T00:00:00,2,6108.5
ChrisRM/material-theme-jetbrains,2016-04-01T00:00:00,2,4426.0
ChrisRM/material-theme-jetbrains,2016-05-01T00:00:00,1,572.0
ChrisRM/material-theme-jetbrains,2016-07-01T00:00:00,4,16089.25
ChrisRM/material-theme-jetbrains,2016-08-01T00:00:00,1,19351.0
ChrisRM/material-theme-jetbrains,2016-10-01T00:00:00,2,57464.5
ChrisRM/material-theme-jetbrains,2016-11-01T00:00:00,5,16644.6
ChrisRM/material-theme-jetbrains,2017-01-01T00:00:00,5,39168.4
ChrisRM/material-theme-jetbrains,2017-03-01T00:00:00,3,73544.333333333328
ChrisRM/material-theme-jetbrains,2017-04-01T00:00:00,1,702.0
ChrisRM/material-theme-jetbrains,2017-05-01T00:00:00,1,245495.0
ChrisRM/material-theme-jetbrains,2017-06-01T00:00:00,1,264.0
ChrisRM/material-theme-jetbrains,2017-07-01T00:00:00,3,3517.0
ChrisRM/material-theme-jetbrains,2017-09-01T00:00:00,2,4047.5
ChrisRM/material-theme-jetbrains,2017-10-01T00:00:00,1,1071.0
ChrisRM/material-theme-jetbrains,2017-11-01T00:00:00,2,3779.0
ChrisRM/material-theme-jetbrains,2018-01-01T00:00:00,1,1.0
ChrisRM/material-theme-jetbrains,2018-02-01T00:00:00,4,4666.75
ChrisRM/material-theme-jetbrains,2018-03-01T00:00:00,1,13439.0
ChrisRM/material-theme-jetbrains,2018-05-01T00:00:00,1,757.0
ChrisRM/material-theme-jetbrains,2018-06-01T00:00:00,3,7078.333333333333
ChrisRM/material-theme-jetbrains,2018-08-01T00:00:00,1,8.0
ChrisRM/material-theme-jetbrains,2018-09-01T00:00:00,1,14579.0
ChrisRM/material-theme-jetbrains,2018-10-01T00:00:00,3,712.66666666666663
ChrisRM/material-theme-jetbrains,2018-11-01T00:00:00,1,1094.0
ChrisRM/material-theme-jetbrains,2018-12-01T00:00:00,1,4147.0
